row_idx,session_id,user_id,device_id,window_id,window_start,window_end,graph_path,mouse_n_native_embeddings,keyboard_n_native_embeddings,notif_source,switching_graph_id,fallback_mouse,fallback_keyboard,fallback_notif,fallback_switching,fallback_reason_mouse,fallback_reason_keyboard,fallback_reason_notif,fallback_reason_switching
300,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000006,1779136647.5924158,1779136767.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_007.json,2,1,onnx,w000006,False,False,False,False,,,,
301,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000007,1779136767.5924158,1779136887.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_008.json,0,0,onnx,w000007,True,True,False,False,few_events(0),few_keystrokes(0),,
302,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000008,1779136887.5924158,1779137007.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_009.json,0,0,onnx,w000008,True,True,False,False,few_events(0),few_keystrokes(0),,
303,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000009,1779137007.5924158,1779137127.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_010.json,11,3,onnx,w000009,False,False,False,False,,,,
304,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000010,1779137127.5924158,1779137247.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_011.json,2,0,onnx,w000010,False,True,False,False,,few_keystrokes(2),,
305,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000011,1779137247.5924158,1779137367.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_012.json,3,1,onnx,w000011,False,False,False,False,,,,
306,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000012,1779137367.5924158,1779137487.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_013.json,0,0,onnx,w000012,True,True,False,False,few_events(0),few_keystrokes(0),,
307,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000013,1779137487.5924158,1779137607.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_014.json,0,0,onnx,w000013,True,True,False,False,few_events(0),few_keystrokes(0),,
308,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000014,1779137607.5924158,1779137727.5924158,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_015.json,0,0,onnx,w000014,True,True,False,False,few_events(0),few_keystrokes(0),,
309,session_20260518_212527_225c72,dem,browser_mp03ekmbeazr37,w000015,1779137727.5924158,1779137727.6504517,data\session_20260518_212527_225c72\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
310,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000000,1779208612.5524266,1779208732.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_001.json,16,0,onnx,w000000,False,True,False,False,,few_keystrokes(1),,
311,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000001,1779208732.5524266,1779208852.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_002.json,16,3,onnx,w000001,False,False,False,False,,,,
312,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000002,1779208852.5524266,1779208972.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_003.json,8,0,onnx,w000002,False,True,False,False,,few_keystrokes(0),,
313,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000003,1779208972.5524266,1779209092.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_004.json,10,0,onnx,w000003,False,True,False,False,,few_keystrokes(0),,
314,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000004,1779209092.5524266,1779209212.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_005.json,8,0,onnx,w000004,False,True,False,False,,few_keystrokes(0),,
315,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000005,1779209212.5524266,1779209332.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_006.json,17,0,onnx,w000005,False,True,False,False,,few_keystrokes(0),,
316,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000006,1779209332.5524266,1779209452.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_007.json,6,0,onnx,w000006,False,True,False,False,,few_keystrokes(0),,
317,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000007,1779209452.5524266,1779209572.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_008.json,23,0,onnx,w000007,False,True,False,False,,few_keystrokes(0),,
318,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000008,1779209572.5524266,1779209692.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_009.json,20,1,onnx,w000008,False,False,False,False,,,,
319,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000009,1779209692.5524266,1779209812.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_010.json,19,1,onnx,w000009,False,False,False,False,,,,
320,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000010,1779209812.5524266,1779209932.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_011.json,15,3,onnx,w000010,False,False,False,False,,,,
321,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000011,1779209932.5524266,1779210052.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_012.json,25,0,onnx,w000011,False,True,False,False,,few_keystrokes(0),,
322,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000012,1779210052.5524266,1779210172.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_013.json,20,1,onnx,w000012,False,False,False,False,,,,
323,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000013,1779210172.5524266,1779210292.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_014.json,22,0,onnx,w000013,False,True,False,False,,few_keystrokes(4),,
324,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000014,1779210292.5524266,1779210412.5524266,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_015.json,18,2,onnx,w000014,False,False,False,False,,,,
325,session_20260519_173652_663f90,dem,browser_mp03ekmbeazr37,w000015,1779210412.5524266,1779210412.7157,data\session_20260519_173652_663f90\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
326,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000000,1779211212.477189,1779211332.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_001.json,3,52,onnx,w000000,False,False,False,False,,,,
327,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000001,1779211332.477189,1779211452.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_002.json,2,45,onnx,w000001,False,False,False,False,,,,
328,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000002,1779211452.477189,1779211572.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_003.json,14,1,onnx,w000002,False,False,False,False,,,,
329,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000003,1779211572.477189,1779211692.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_004.json,20,0,onnx,w000003,False,True,False,False,,few_keystrokes(3),,
330,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000004,1779211692.477189,1779211812.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_005.json,12,6,onnx,w000004,False,False,False,False,,,,
331,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000005,1779211812.477189,1779211932.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_006.json,17,0,onnx,w000005,False,True,False,False,,few_keystrokes(0),,
332,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000006,1779211932.477189,1779212052.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_007.json,4,17,onnx,w000006,False,False,False,False,,,,
333,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000007,1779212052.477189,1779212172.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_008.json,13,0,onnx,w000007,False,True,False,False,,few_keystrokes(3),,
334,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000008,1779212172.477189,1779212292.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_009.json,21,1,onnx,w000008,False,False,False,False,,,,
335,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000009,1779212292.477189,1779212412.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_010.json,17,0,onnx,w000009,False,True,False,False,,few_keystrokes(0),,
336,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000010,1779212412.477189,1779212532.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_011.json,5,23,onnx,w000010,False,False,False,False,,,,
337,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000011,1779212532.477189,1779212652.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_012.json,7,12,onnx,w000011,False,False,False,False,,,,
338,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000012,1779212652.477189,1779212772.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_013.json,11,7,onnx,w000012,False,False,False,False,,,,
339,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000013,1779212772.477189,1779212892.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_014.json,20,0,onnx,w000013,False,True,False,False,,few_keystrokes(0),,
340,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000014,1779212892.477189,1779213012.477189,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_015.json,17,0,onnx,w000014,False,True,False,False,,few_keystrokes(0),,
341,session_20260519_182012_30aa98,dem,browser_mp03ekmbeazr37,w000015,1779213012.477189,1779213012.606699,data\session_20260519_182012_30aa98\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
342,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000000,1779213897.9431384,1779214017.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_001.json,5,29,onnx,w000000,False,False,False,False,,,,
343,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000001,1779214017.9431384,1779214137.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_002.json,1,47,onnx,w000001,False,False,False,False,,,,
344,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000002,1779214137.9431384,1779214257.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_003.json,18,10,onnx,w000002,False,False,False,False,,,,
345,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000003,1779214257.9431384,1779214377.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_004.json,2,1,onnx,w000003,False,False,False,False,,,,
346,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000004,1779214377.9431384,1779214497.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_005.json,3,0,onnx,w000004,False,True,False,False,,few_keystrokes(0),,
347,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000005,1779214497.9431384,1779214617.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_006.json,1,8,onnx,w000005,False,False,False,False,,,,
348,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000006,1779214617.9431384,1779214737.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_007.json,7,14,onnx,w000006,False,False,False,False,,,,
349,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000007,1779214737.9431384,1779214857.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_008.json,0,38,onnx,w000007,True,False,False,False,few_events(15),,,
350,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000008,1779214857.9431384,1779214977.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_009.json,22,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
351,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000009,1779214977.9431384,1779215097.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_010.json,16,0,onnx,w000009,False,True,False,False,,few_keystrokes(0),,
352,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000010,1779215097.9431384,1779215217.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_011.json,17,9,onnx,w000010,False,False,False,False,,,,
353,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000011,1779215217.9431384,1779215337.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_012.json,1,35,onnx,w000011,False,False,False,False,,,,
354,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000012,1779215337.9431384,1779215457.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_013.json,14,10,onnx,w000012,False,False,False,False,,,,
355,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000013,1779215457.9431384,1779215577.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_014.json,13,3,onnx,w000013,False,False,False,False,,,,
356,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000014,1779215577.9431384,1779215697.9431384,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_015.json,10,23,onnx,w000014,False,False,False,False,,,,
357,session_20260519_190457_ea6bb1,dem,browser_mp03ekmbeazr37,w000015,1779215697.9431384,1779215697.9992476,data\session_20260519_190457_ea6bb1\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(7),few_keystrokes(0),,
358,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000000,1779293034.9197156,1779293154.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_001.json,1,0,onnx,w000000,False,True,False,False,,few_keystrokes(1),,
359,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000001,1779293154.9197156,1779293274.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_002.json,0,0,onnx,w000001,True,True,False,False,few_events(0),few_keystrokes(0),,
360,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000002,1779293274.9197156,1779293394.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_003.json,0,0,onnx,w000002,True,True,False,False,few_events(0),few_keystrokes(0),,
361,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000003,1779293394.9197156,1779293514.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_004.json,1,0,onnx,w000003,False,True,False,False,,few_keystrokes(0),,
362,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000004,1779293514.9197156,1779293634.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_005.json,0,0,onnx,w000004,True,True,False,False,few_events(0),few_keystrokes(0),,
363,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000005,1779293634.9197156,1779293754.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_006.json,1,0,onnx,w000005,False,True,False,False,,few_keystrokes(0),,
364,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000006,1779293754.9197156,1779293874.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_007.json,0,0,onnx,w000006,True,True,False,False,few_events(0),few_keystrokes(0),,
365,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000007,1779293874.9197156,1779293994.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_008.json,0,0,onnx,w000007,True,True,False,False,few_events(0),few_keystrokes(0),,
366,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000008,1779293994.9197156,1779294114.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_009.json,1,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
367,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000009,1779294114.9197156,1779294234.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_010.json,0,0,onnx,w000009,True,True,False,False,few_events(0),few_keystrokes(1),,
368,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000010,1779294234.9197156,1779294354.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_011.json,1,0,onnx,w000010,False,True,False,False,,few_keystrokes(0),,
369,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000011,1779294354.9197156,1779294474.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_012.json,0,0,onnx,w000011,True,True,False,False,few_events(0),few_keystrokes(0),,
370,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000012,1779294474.9197156,1779294594.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_013.json,1,1,onnx,w000012,False,False,False,False,,,,
371,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000013,1779294594.9197156,1779294714.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_014.json,0,0,onnx,w000013,True,True,False,False,few_events(0),few_keystrokes(0),,
372,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000014,1779294714.9197156,1779294834.9197156,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_015.json,1,0,onnx,w000014,False,True,False,False,,few_keystrokes(0),,
373,session_20260520_170354_7f6034,ignorant,device_38967b2d,w000015,1779294834.9197156,1779294834.9347138,data\session_20260520_170354_7f6034\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
